location_id,location_name,province,season,season_type,crop_type,lat,lon,ndvi,evi,ndwi,ndre,lai,bsi,ndvi_std,ndvi_min,ndvi_max,temp_celsius,rainfall_mm,soil_moisture,crop_stress_label
KP06,Abbottabad,KPK,Kharif_2022,kharif,wheat,34.1558,73.2194,0.4367,0.2791,-0.4367,0.4576,2.183,-0.0037,0.1356,0.0459,0.5783,28.9,344.0,18.6,Healthy
KP05,Nowshera,KPK,Kharif_2022,kharif,sugarcane,34.0153,71.9747,0.1152,0.0852,-0.1702,0.1343,0.576,0.086,0.0617,-0.0324,0.2738,29.5,324.0,22.5,Diseased
KP07,Dera Ismail Khan,KPK,Kharif_2022,kharif,wheat,31.8319,70.9018,0.0909,0.0694,-0.1695,0.113,0.455,0.1413,0.0204,0.0541,0.1334,29.4,289.5,22.5,Diseased
KP08,Bannu,KPK,Kharif_2022,kharif,wheat,32.9892,70.6017,0.1966,0.1397,-0.2657,0.2123,0.983,0.1088,0.0535,0.0986,0.3031,31.3,311.5,21.1,Stressed
KP09,Battagram,KPK,Kharif_2022,kharif,rice,34.6825,73.0253,0.3656,0.2345,-0.3969,0.3804,1.828,0.0637,0.0875,0.2381,0.5348,27.2,322.0,19.2,Healthy
KP10,Buner,KPK,Kharif_2022,kharif,wheat,34.5133,72.5006,0.3738,0.2233,-0.4203,0.3921,1.869,0.0364,0.1569,0.1728,0.7382,28.7,204.7,18.8,Healthy
KP12,Dir Lower,KPK,Kharif_2022,kharif,rice,34.7397,71.9006,0.4261,0.2643,-0.4574,0.4478,2.131,0.0477,0.1359,0.189,0.6269,33.2,304.2,18.3,Healthy
KP11,Chitral,KPK,Kharif_2022,kharif,mango,35.8511,71.7864,0.276,0.1741,-0.2909,0.2819,1.38,-0.0022,0.0727,0.1473,0.4114,32.1,270.2,20.7,Healthy
KP16,Kohat,KPK,Kharif_2022,kharif,wheat,33.5869,71.4414,0.2496,0.1752,-0.3049,0.2739,1.248,0.0823,0.051,0.1459,0.3439,28.2,309.3,20.5,Healthy
KP13,Hangu,KPK,Kharif_2022,kharif,wheat,33.5308,71.0586,0.264,0.1794,-0.3234,0.2828,1.32,0.092,0.0768,0.1291,0.4281,32.4,278.1,20.3,Healthy
KP14,Haripur,KPK,Kharif_2022,kharif,sugarcane,33.9942,72.9317,0.254,0.1766,-0.2887,0.2825,1.27,0.0674,0.071,0.1256,0.3964,25.7,284.5,20.8,Healthy
KP17,Lakki Marwat,KPK,Kharif_2022,kharif,wheat,32.6072,70.9122,0.15,0.1136,-0.2268,0.1685,0.75,0.1255,0.0563,0.0372,0.2618,29.7,313.2,21.7,Stressed
KP15,Karak,KPK,Kharif_2022,kharif,wheat,33.1169,71.0944,0.1637,0.1196,-0.2505,0.1797,0.818,0.1247,0.0609,0.0749,0.3034,29.7,207.8,21.3,Stressed
KP19,Mansehra,KPK,Kharif_2022,kharif,wheat,34.3297,73.2003,0.1854,0.1324,-0.2375,0.2069,0.927,0.1007,0.0535,0.1132,0.296,29.5,287.7,21.5,Stressed
KP20,Shangla,KPK,Kharif_2022,kharif,rice,34.9167,72.8333,0.5736,0.3962,-0.5415,0.5909,2.868,-0.0519,0.1017,0.4064,0.762,28.4,310.8,17.1,Healthy
KP18,Malakand,KPK,Kharif_2022,kharif,rice,34.5653,71.9306,0.5013,0.2981,-0.4796,0.5224,2.506,-0.0567,0.1281,0.2611,0.6919,23.8,333.1,18.0,Healthy
KP22,Tank,KPK,Kharif_2022,kharif,wheat,32.2167,70.3833,0.1824,0.1337,-0.2579,0.1981,0.912,0.1198,0.0503,0.0932,0.2781,29.1,269.9,21.2,Stressed
KP23,Tor Ghar,KPK,Kharif_2022,kharif,rice,34.7167,73.0833,0.5608,0.3402,-0.5603,0.5772,2.804,-0.0116,0.1248,0.3702,0.8048,28.4,310.1,16.8,Healthy
KP21,Swabi,KPK,Kharif_2022,kharif,sugarcane,34.12,72.47,0.2684,0.1807,-0.3119,0.2934,1.342,0.0814,0.087,0.1282,0.4622,28.1,228.5,20.4,Healthy
PB02,Faisalabad,Punjab,Rabi_2023,rabi,cotton,31.4187,73.0791,0.1842,0.1016,-0.2431,0.1875,0.921,0.0776,0.0506,0.0257,0.249,17.8,125.7,21.4,Stressed
PB08,Sargodha,Punjab,Rabi_2023,rabi,wheat,32.0836,72.6711,0.2051,0.1176,-0.2782,0.2077,1.026,0.0874,0.0434,0.1165,0.2869,19.1,107.2,20.9,Stressed
PB07,Bahawalpur,Punjab,Rabi_2023,rabi,cotton,29.3956,71.6836,0.2201,0.1478,-0.279,0.2275,1.101,0.0789,0.0331,0.16,0.284,19.4,89.1,20.9,Healthy
PB03,Multan,Punjab,Rabi_2023,rabi,wheat,30.1978,71.4711,0.108,0.071,-0.1977,0.1125,0.54,0.1179,0.0253,0.0295,0.1488,21.9,148.5,22.1,Diseased
PB01,Lahore,Punjab,Rabi_2023,rabi,wheat,31.5204,74.3587,0.2098,0.1264,-0.2591,0.2197,1.049,0.0648,0.0624,0.0256,0.3195,17.7,126.0,21.2,Healthy
PB09,Sahiwal,Punjab,Rabi_2023,rabi,sugarcane,30.6706,73.1064,0.2703,0.1671,-0.3213,0.2782,1.352,0.0529,0.0517,0.1272,0.365,19.1,105.2,20.3,Healthy
PB05,Rawalpindi,Punjab,Rabi_2023,rabi,wheat,33.5651,73.0169,0.1564,0.103,-0.2199,0.156,0.782,0.0952,0.0428,0.0778,0.2388,17.7,104.7,21.8,Stressed
PB06,Sialkot,Punjab,Rabi_2023,rabi,rice,32.4945,74.5229,0.1379,0.0821,-0.1911,0.1458,0.69,0.0894,0.0367,0.0069,0.2176,18.6,144.0,22.2,Diseased
PB10,Rahim Yar Khan,Punjab,Rabi_2023,rabi,cotton,28.4202,70.2952,0.1548,0.1013,-0.2367,0.155,0.774,0.1061,0.0306,0.1007,0.2178,16.9,125.0,21.5,Stressed
PB13,Okara,Punjab,Rabi_2023,rabi,wheat,30.8107,73.4597,0.1366,0.0849,-0.2195,0.1386,0.683,0.1224,0.0373,0.0246,0.2168,16.9,125.8,21.8,Diseased
PB12,Sheikhupura,Punjab,Rabi_2023,rabi,rice,31.7167,73.985,0.1897,0.1147,-0.2532,0.194,0.949,0.0798,0.0529,0.0264,0.3035,19.6,147.7,21.3,Stressed
PB04,Gujranwala,Punjab,Rabi_2023,rabi,rice,32.1877,74.1945,0.1692,0.1007,-0.2202,0.1726,0.846,0.0737,0.0573,-0.0422,0.2608,20.4,127.7,21.8,Stressed
PB11,Jhang,Punjab,Rabi_2023,rabi,wheat,31.2681,72.3181,0.1793,0.1088,-0.252,0.1869,0.896,0.0914,0.045,0.0305,0.2383,17.6,133.9,21.3,Stressed
PB16,Bahawalnagar,Punjab,Rabi_2023,rabi,cotton,29.9958,73.2531,0.1649,0.1117,-0.2353,0.1672,0.824,0.1001,0.0478,-0.0072,0.2497,17.5,100.4,21.5,Stressed
PB15,Attock,Punjab,Rabi_2023,rabi,wheat,33.7667,72.3667,0.2744,0.1742,-0.3221,0.2829,1.372,0.0715,0.0567,0.1879,0.3971,19.7,105.8,20.3,Healthy
PB14,Pakpattan,Punjab,Rabi_2023,rabi,cotton,30.3436,73.3873,0.1399,0.0987,-0.2073,0.1426,0.699,0.1011,0.0346,0.0223,0.2133,17.0,125.4,21.9,Diseased
PB17,Chakwal,Punjab,Rabi_2023,rabi,wheat,32.9328,72.8553,0.1775,0.1164,-0.2392,0.1779,0.887,0.0942,0.0399,0.1147,0.2633,19.8,117.6,21.5,Stressed
PB19,DG Khan,Punjab,Rabi_2023,rabi,wheat,30.0496,70.6358,0.1828,0.1203,-0.2492,0.1833,0.914,0.0888,0.039,0.1209,0.2612,18.0,129.1,21.3,Stressed
PB18,Chiniot,Punjab,Rabi_2023,rabi,sugarcane,31.7192,72.9783,0.1474,0.0878,-0.2262,0.1548,0.737,0.0989,0.0382,0.0129,0.2142,21.8,104.4,21.7,Diseased
PB20,Gujrat,Punjab,Rabi_2023,rabi,rice,32.5736,74.0789,0.1304,0.0802,-0.1808,0.1394,0.652,0.0846,0.0309,0.0496,0.2002,18.7,108.8,22.3,Diseased
PB22,Kasur,Punjab,Rabi_2023,rabi,rice,31.1181,74.4503,0.1353,0.0835,-0.2061,0.136,0.676,0.1136,0.0499,-0.036,0.1947,17.8,111.4,22.0,Diseased
PB21,Hafizabad,Punjab,Rabi_2023,rabi,rice,32.0708,73.6886,0.165,0.0945,-0.2299,0.1678,0.825,0.0857,0.0413,0.0531,0.2352,17.5,110.1,21.6,Stressed
PB24,Khushab,Punjab,Rabi_2023,rabi,wheat,32.2989,72.3522,0.1888,0.1158,-0.2584,0.1889,0.944,0.087,0.0437,0.0939,0.2661,16.6,169.1,21.2,Stressed
PB23,Khanewal,Punjab,Rabi_2023,rabi,wheat,30.3014,71.9322,0.2579,0.1685,-0.3217,0.2662,1.289,0.0625,0.0538,0.1495,0.3723,22.4,142.6,20.3,Healthy
PB25,Layyah,Punjab,Rabi_2023,rabi,cotton,30.9617,70.9439,0.1481,0.1013,-0.2107,0.1473,0.741,0.0919,0.0335,0.0858,0.2075,18.5,121.9,21.9,Diseased
PB26,Lodhran,Punjab,Rabi_2023,rabi,wheat,29.5333,71.6333,0.1918,0.141,-0.258,0.1884,0.959,0.0878,0.0402,0.1005,0.2509,18.4,110.8,21.2,Stressed
PB27,Mandi Bahauddin,Punjab,Rabi_2023,rabi,sugarcane,32.5864,73.4917,0.2049,0.1234,-0.2561,0.2085,1.025,0.0636,0.0408,0.1352,0.2819,15.7,100.4,21.2,Stressed
PB30,Narowal,Punjab,Rabi_2023,rabi,rice,32.1003,74.8753,0.1831,0.1153,-0.2394,0.1922,0.915,0.0815,0.0438,0.1184,0.284,20.2,113.6,21.5,Stressed
PB28,Mianwali,Punjab,Rabi_2023,rabi,wheat,32.5853,71.5436,0.2507,0.1592,-0.3078,0.257,1.253,0.0803,0.0501,0.1616,0.3619,21.3,113.5,20.5,Healthy
PB31,Toba Tek Singh,Punjab,Rabi_2023,rabi,sugarcane,30.9667,72.4833,0.2911,0.1862,-0.3463,0.2938,1.456,0.0395,0.0583,0.1846,0.3885,20.2,97.3,19.9,Healthy
PB29,Muzaffargarh,Punjab,Rabi_2023,rabi,cotton,30.0736,71.1925,0.1571,0.1085,-0.2316,0.1558,0.785,0.0907,0.0335,0.088,0.2362,17.5,117.8,21.6,Stressed
PB32,Vehari,Punjab,Rabi_2023,rabi,cotton,30.0442,72.3514,0.2048,0.1408,-0.269,0.2135,1.024,0.0881,0.0382,0.126,0.2718,17.7,117.4,21.0,Healthy
PB33,Jhelum,Punjab,Rabi_2023,rabi,wheat,32.9425,73.7258,0.2391,0.1433,-0.2868,0.2523,1.195,0.0644,0.0478,0.1606,0.3259,20.6,101.1,20.8,Healthy
SD02,Hyderabad,Sindh,Rabi_2023,rabi,wheat,25.396,68.3578,0.2448,0.1793,-0.3007,0.234,1.224,0.0726,0.0489,0.1552,0.3343,16.6,131.7,20.6,Healthy
PB34,Bhakkar,Punjab,Rabi_2023,rabi,wheat,31.6267,71.0617,0.1567,0.104,-0.2202,0.1598,0.783,0.0974,0.0391,0.0863,0.2355,20.9,108.6,21.8,Stressed
SD01,Karachi,Sindh,Rabi_2023,rabi,cotton,24.8607,67.0011,0.0831,0.0588,-0.1634,0.088,0.416,0.1241,0.0328,-0.0312,0.1606,20.3,127.8,22.6,Diseased
SD04,Larkana,Sindh,Rabi_2023,rabi,rice,27.557,68.2138,0.1186,0.0878,-0.1959,0.1196,0.593,0.1132,0.0252,0.0669,0.1674,19.3,118.3,22.1,Diseased
SD03,Sukkur,Sindh,Rabi_2023,rabi,wheat,27.7052,68.857,0.1421,0.0981,-0.2319,0.145,0.71,0.1193,0.0303,0.0745,0.2015,17.4,107.6,21.6,Diseased
SD07,Khairpur,Sindh,Rabi_2023,rabi,sugarcane,27.5297,68.7592,0.1534,0.1087,-0.2228,0.1547,0.767,0.0946,0.0435,0.0732,0.2304,19.2,134.8,21.7,Stressed
SD05,Nawabshah,Sindh,Rabi_2023,rabi,sugarcane,26.2442,68.4099,0.1293,0.0941,-0.2162,0.1317,0.646,0.1185,0.0292,0.0541,0.1845,20.2,107.6,21.8,Diseased
SD09,Badin,Sindh,Rabi_2023,rabi,rice,24.6556,68.8383,0.179,0.1183,-0.2609,0.1772,0.895,0.1118,0.0363,0.113,0.2538,18.6,114.2,21.2,Stressed
SD08,Jacobabad,Sindh,Rabi_2023,rabi,wheat,28.2769,68.4514,0.14,0.1048,-0.2237,0.1409,0.7,0.1126,0.0277,0.0824,0.1941,20.2,104.3,21.7,Diseased
SD06,Mirpurkhas,Sindh,Rabi_2023,rabi,rice,25.5281,69.0092,0.2089,0.1388,-0.2843,0.2077,1.045,0.0858,0.0392,0.1311,0.2864,17.9,113.5,20.8,Healthy
SD13,Kashmore,Sindh,Rabi_2023,rabi,wheat,28.4475,69.5675,0.4413,0.2957,-0.4376,0.4406,2.207,-0.0816,0.1977,0.0818,0.6635,21.4,108.5,18.6,Healthy
SD11,Ghotki,Sindh,Rabi_2023,rabi,cotton,28.0033,69.3161,0.1575,0.1098,-0.2352,0.1615,0.787,0.1001,0.0307,0.1046,0.2251,20.0,100.3,21.5,Stressed
SD15,Naushahro Feroze,Sindh,Rabi_2023,rabi,sugarcane,26.8414,68.1175,0.2189,0.1516,-0.2776,0.2211,1.094,0.073,0.0608,0.1158,0.3279,20.2,99.9,20.9,Healthy
SD16,Sanghar,Sindh,Rabi_2023,rabi,cotton,26.0464,68.9486,0.1713,0.1103,-0.2513,0.1692,0.856,0.1045,0.0459,0.0703,0.2518,21.8,94.6,21.3,Stressed
SD14,Matiari,Sindh,Rabi_2023,rabi,sugarcane,25.5975,68.4608,0.488,0.311,-0.4874,0.488,2.44,-0.0808,0.1481,0.2052,0.6752,18.3,135.9,17.9,Healthy
SD10,Dadu,Sindh,Rabi_2023,rabi,wheat,26.7317,67.7753,0.1435,0.1003,-0.2321,0.1417,0.717,0.1151,0.0249,0.0895,0.2018,17.7,128.0,21.6,Diseased
SD12,Kamber,Sindh,Rabi_2023,rabi,wheat,27.5861,68.0017,0.1251,0.0912,-0.2046,0.1192,0.625,0.1163,0.0394,-0.0112,0.2171,16.4,110.1,22.0,Diseased
SD18,Tando Allahyar,Sindh,Rabi_2023,rabi,rice,25.4661,68.7178,0.1867,0.1274,-0.2632,0.19,0.933,0.0919,0.0367,0.1137,0.2485,20.2,132.0,21.1,Stressed
SD17,Shikarpur,Sindh,Rabi_2023,rabi,wheat,27.9569,68.6381,0.1161,0.0846,-0.2026,0.1115,0.58,0.1245,0.0248,0.0647,0.1785,18.9,140.8,22.0,Diseased
SD19,Thatta,Sindh,Rabi_2023,rabi,cotton,24.7461,67.9239,0.1627,0.1132,-0.2421,0.1653,0.814,0.1187,0.0422,0.0825,0.2545,19.9,114.5,21.4,Stressed
BL03,Khuzdar,Balochistan,Rabi_2023,rabi,mango,27.8,66.6167,0.1478,0.1214,-0.2315,0.1486,0.739,0.1064,0.042,0.0753,0.2268,20.0,120.7,21.6,Stressed
BL01,Quetta,Balochistan,Rabi_2023,rabi,wheat,30.1798,66.975,0.0675,0.0532,-0.1464,0.0704,0.337,0.1251,0.0181,0.0384,0.111,18.5,135.8,22.8,Diseased
SD20,Umerkot,Sindh,Rabi_2023,rabi,wheat,25.3619,69.7358,0.1884,0.139,-0.2725,0.19,0.942,0.1005,0.0452,0.0189,0.2676,18.8,149.2,21.0,Stressed
BL02,Turbat,Balochistan,Rabi_2023,rabi,wheat,26.0021,63.0621,0.1689,0.1383,-0.2247,0.1661,0.845,0.0911,0.0301,0.1124,0.247,18.5,108.2,21.7,Stressed
BL05,Zhob,Balochistan,Rabi_2023,rabi,wheat,31.3417,69.4486,0.1304,0.0889,-0.2114,0.127,0.652,0.1226,0.0304,0.0581,0.1846,17.3,134.8,21.9,Diseased
BL04,Loralai,Balochistan,Rabi_2023,rabi,wheat,30.3724,68.5989,0.1053,0.0888,-0.1942,0.105,0.526,0.1331,0.0316,0.0164,0.1875,17.7,117.1,22.1,Diseased
BL06,Mastung,Balochistan,Rabi_2023,rabi,mango,29.797,66.846,0.1247,0.0997,-0.2198,0.1285,0.624,0.1283,0.0387,0.0632,0.2149,17.6,112.6,21.8,Diseased
BL07,Sibi,Balochistan,Rabi_2023,rabi,cotton,29.5432,67.8772,0.2218,0.1595,-0.3069,0.2225,1.109,0.0985,0.0392,0.1588,0.305,22.2,133.3,20.5,Healthy
BL08,Pishin,Balochistan,Rabi_2023,rabi,wheat,30.5817,66.9956,0.1054,0.0832,-0.2001,0.107,0.527,0.1369,0.0427,0.0457,0.2092,20.8,97.4,22.1,Diseased
BL11,Chagai,Balochistan,Rabi_2023,rabi,wheat,29.1089,64.7983,0.0552,0.045,-0.1626,0.0475,0.276,0.169,0.0097,0.0366,0.0739,18.0,105.9,22.6,Diseased
BL09,Kalat,Balochistan,Rabi_2023,rabi,wheat,29.0228,66.5906,0.1474,0.1124,-0.2452,0.1534,0.737,0.1313,0.0421,0.0702,0.2361,20.0,107.9,21.4,Stressed
BL12,Dera Bugti,Balochistan,Rabi_2023,rabi,wheat,29.0367,69.1583,0.241,0.1902,-0.3416,0.2427,1.205,0.1093,0.042,0.1802,0.3286,18.4,142.1,20.0,Healthy
BL10,Gwadar,Balochistan,Rabi_2023,rabi,mango,25.1264,62.3255,-0.1454,0.017,0.1873,-0.1779,-0.727,-0.0152,0.1246,-0.3842,0.0963,18.8,145.1,27.7,Diseased
BL14,Jhal Magsi,Balochistan,Rabi_2023,rabi,wheat,28.2833,67.7333,0.3689,0.2731,-0.4144,0.3664,1.844,-0.0077,0.1466,0.0799,0.5372,20.6,125.1,18.9,Healthy
BL13,Jaffarabad,Balochistan,Rabi_2023,rabi,cotton,28.8958,68.2706,0.2637,0.1954,-0.3753,0.259,1.318,0.0986,0.1136,0.1069,0.4985,18.4,126.4,19.5,Healthy
BL16,Lasbela,Balochistan,Rabi_2023,rabi,mango,26.215,66.6933,0.1793,0.109,-0.2963,0.1808,0.896,0.1768,0.038,0.1191,0.2424,19.5,144.5,20.6,Stressed
BL18,Nasirabad,Balochistan,Rabi_2023,rabi,cotton,28.4167,68.3833,0.4919,0.3408,-0.4846,0.4982,2.46,-0.0567,0.1996,0.1232,0.7114,21.5,180.6,17.9,Healthy
BL17,Musakhel,Balochistan,Rabi_2023,rabi,wheat,30.6983,69.8361,0.1659,0.0994,-0.2784,0.1651,0.829,0.201,0.0361,0.0977,0.2396,20.1,108.6,20.9,Stressed
BL15,Kharan,Balochistan,Rabi_2023,rabi,wheat,28.5833,65.4167,0.0837,0.0718,-0.1675,0.0783,0.418,0.1378,0.0164,0.0466,0.1165,20.0,115.7,22.5,Diseased
BL22,Ziarat,Balochistan,Rabi_2023,rabi,mango,30.3819,67.7244,0.1763,0.1203,-0.2626,0.1844,0.881,0.1197,0.0759,-0.0183,0.3019,19.1,143.2,21.1,Stressed
BL19,Nushki,Balochistan,Rabi_2023,rabi,wheat,29.5533,66.0211,0.0823,0.0685,-0.1643,0.0758,0.412,0.1345,0.0234,-0.0023,0.1439,18.3,116.5,22.6,Diseased
KP03,Swat,KPK,Rabi_2023,rabi,rice,35.2227,72.4258,0.1638,0.1155,-0.1064,0.1606,0.819,-0.3004,0.1152,-0.0364,0.4152,18.2,107.1,23.4,Stressed
KP02,Mardan,KPK,Rabi_2023,rabi,sugarcane,34.1986,72.0404,0.2307,0.1476,-0.2652,0.2377,1.153,0.0524,0.0727,0.0827,0.3902,22.3,152.3,21.1,Healthy
KP04,Charsadda,KPK,Rabi_2023,rabi,wheat,34.145,71.7305,0.2298,0.1445,-0.2679,0.2304,1.149,0.0628,0.0739,0.0629,0.3422,18.5,107.3,21.1,Healthy
KP01,Peshawar,KPK,Rabi_2023,rabi,wheat,34.015,71.5249,0.2206,0.148,-0.2846,0.2232,1.103,0.0508,0.0574,0.1324,0.3211,19.8,115.3,20.8,Healthy
BL21,Washuk,Balochistan,Rabi_2023,rabi,wheat,27.5,64.0,0.0487,0.0369,-0.1431,0.0397,0.244,0.2338,0.0108,0.0228,0.0694,18.9,122.3,22.9,Diseased
BL20,Panjgur,Balochistan,Rabi_2023,rabi,wheat,26.9686,64.0994,0.0939,0.0773,-0.1732,0.0955,0.469,0.1482,0.0242,0.0171,0.1394,17.9,113.0,22.4,Diseased
KP07,Dera Ismail Khan,KPK,Rabi_2023,rabi,wheat,31.8319,70.9018,0.0958,0.0664,-0.1701,0.1013,0.479,0.126,0.0328,-0.0018,0.143,15.7,126.8,22.5,Diseased
KP05,Nowshera,KPK,Rabi_2023,rabi,sugarcane,34.0153,71.9747,0.1434,0.0987,-0.1849,0.1389,0.717,0.0512,0.0598,0.0311,0.2713,21.7,101.9,22.3,Diseased
KP10,Buner,KPK,Rabi_2023,rabi,wheat,34.5133,72.5006,0.5341,0.3065,-0.5253,0.5442,2.67,-0.088,0.167,0.1198,0.7422,17.3,105.6,17.3,Healthy
KP12,Dir Lower,KPK,Rabi_2023,rabi,rice,34.7397,71.9006,0.4754,0.2766,-0.4927,0.479,2.377,-0.0322,0.1766,0.1943,0.7334,17.9,143.0,17.8,Healthy
KP08,Bannu,KPK,Rabi_2023,rabi,wheat,32.9892,70.6017,0.2053,0.1349,-0.2679,0.2059,1.027,0.0907,0.0412,0.1381,0.2825,20.8,132.5,21.1,Stressed
KP06,Abbottabad,KPK,Rabi_2023,rabi,wheat,34.1558,73.2194,0.3593,0.1962,-0.3999,0.3724,1.796,0.0462,0.0907,0.2448,0.5654,17.5,77.4,19.1,Healthy
KP11,Chitral,KPK,Rabi_2023,rabi,mango,35.8511,71.7864,0.1227,0.0757,-0.1573,0.1162,0.614,0.0348,0.085,0.019,0.3574,19.4,111.3,22.7,Diseased
KP09,Battagram,KPK,Rabi_2023,rabi,rice,34.6825,73.0253,0.2948,0.1595,-0.3541,0.3018,1.474,0.1086,0.0845,0.2116,0.4762,15.3,116.1,19.8,Healthy
KP13,Hangu,KPK,Rabi_2023,rabi,wheat,33.5308,71.0586,0.2863,0.1661,-0.3452,0.2909,1.431,0.0844,0.0573,0.2144,0.401,22.1,121.3,19.9,Healthy
KP15,Karak,KPK,Rabi_2023,rabi,wheat,33.1169,71.0944,0.1772,0.1215,-0.2644,0.1746,0.886,0.1159,0.0393,0.1161,0.2502,19.7,106.4,21.1,Stressed
KP16,Kohat,KPK,Rabi_2023,rabi,wheat,33.5869,71.4414,0.2546,0.161,-0.3166,0.2599,1.273,0.0752,0.0492,0.1593,0.3387,20.1,128.9,20.4,Healthy
KP17,Lakki Marwat,KPK,Rabi_2023,rabi,wheat,32.6072,70.9122,0.1902,0.1364,-0.255,0.1899,0.951,0.0906,0.0683,-0.0154,0.2756,18.8,126.7,21.3,Stressed
KP14,Haripur,KPK,Rabi_2023,rabi,sugarcane,33.9942,72.9317,0.2406,0.1528,-0.2846,0.2501,1.203,0.0649,0.058,0.0709,0.3465,20.0,138.4,20.8,Healthy
KP18,Malakand,KPK,Rabi_2023,rabi,rice,34.5653,71.9306,0.4801,0.2418,-0.4879,0.4887,2.4,-0.0385,0.072,0.328,0.636,20.6,129.9,17.9,Healthy
KP19,Mansehra,KPK,Rabi_2023,rabi,wheat,34.3297,73.2003,0.1707,0.1056,-0.2355,0.1791,0.853,0.1085,0.0507,0.1097,0.2828,21.5,90.2,21.5,Stressed
KP21,Swabi,KPK,Rabi_2023,rabi,sugarcane,34.12,72.47,0.3229,0.2112,-0.3413,0.3291,1.614,-0.0003,0.0867,0.174,0.4673,19.9,114.8,20.0,Healthy
KP20,Shangla,KPK,Rabi_2023,rabi,rice,34.9167,72.8333,0.5186,0.2437,-0.5218,0.5296,2.593,-0.0335,0.1337,0.1672,0.7567,18.9,120.2,17.4,Healthy
KP22,Tank,KPK,Rabi_2023,rabi,wheat,32.2167,70.3833,0.2118,0.1401,-0.287,0.2131,1.059,0.1132,0.0481,0.1424,0.3121,17.8,114.5,20.8,Healthy
KP23,Tor Ghar,KPK,Rabi_2023,rabi,rice,34.7167,73.0833,0.4759,0.2348,-0.5248,0.4912,2.379,0.0509,0.1028,0.3552,0.6838,20.4,104.4,17.3,Healthy
PB01,Lahore,Punjab,Kharif_2023,kharif,wheat,31.5204,74.3587,0.2964,0.2148,-0.3175,0.3262,1.482,0.0318,0.0694,0.1468,0.4041,29.0,273.9,20.3,Healthy
PB02,Faisalabad,Punjab,Kharif_2023,kharif,cotton,31.4187,73.0791,0.1795,0.1176,-0.2383,0.2075,0.897,0.0833,0.0776,-0.0884,0.2641,27.5,319.7,21.5,Stressed
PB05,Rawalpindi,Punjab,Kharif_2023,kharif,wheat,33.5651,73.0169,0.1709,0.1333,-0.2243,0.1874,0.854,0.0921,0.0581,0.0291,0.2759,32.0,302.4,21.7,Stressed
PB08,Sargodha,Punjab,Kharif_2023,kharif,wheat,32.0836,72.6711,0.1994,0.1349,-0.2653,0.2256,0.997,0.0934,0.0429,0.11,0.2979,31.1,321.4,21.1,Healthy
PB03,Multan,Punjab,Kharif_2023,kharif,wheat,30.1978,71.4711,0.0996,0.0763,-0.1808,0.1281,0.498,0.124,0.0308,0.0107,0.148,31.9,289.2,22.3,Diseased
PB07,Bahawalpur,Punjab,Kharif_2023,kharif,cotton,29.3956,71.6836,0.2216,0.1711,-0.2697,0.2546,1.108,0.0755,0.0401,0.1444,0.3161,29.3,279.5,21.0,Healthy
PB04,Gujranwala,Punjab,Kharif_2023,kharif,rice,32.1877,74.1945,0.1793,0.123,-0.2283,0.2019,0.896,0.0793,0.0598,0.0046,0.2894,34.3,218.9,21.6,Stressed
PB06,Sialkot,Punjab,Kharif_2023,kharif,rice,32.4945,74.5229,0.1509,0.1031,-0.2038,0.1791,0.754,0.0994,0.0598,-0.1184,0.2608,29.4,252.6,22.0,Stressed
PB09,Sahiwal,Punjab,Kharif_2023,kharif,sugarcane,30.6706,73.1064,0.2738,0.1902,-0.3195,0.3056,1.369,0.0595,0.0603,0.0807,0.4073,30.1,267.1,20.3,Healthy
PB10,Rahim Yar Khan,Punjab,Kharif_2023,kharif,cotton,28.4202,70.2952,0.1565,0.1134,-0.2316,0.1826,0.783,0.1023,0.0385,0.0757,0.2422,28.2,331.6,21.6,Stressed
PB11,Jhang,Punjab,Kharif_2023,kharif,wheat,31.2681,72.3181,0.1612,0.1179,-0.2273,0.1941,0.806,0.094,0.0416,0.0396,0.2406,34.8,258.6,21.7,Stressed
PB14,Pakpattan,Punjab,Kharif_2023,kharif,cotton,30.3436,73.3873,0.1359,0.1077,-0.1972,0.1642,0.68,0.1037,0.0396,0.0101,0.2095,28.1,317.9,22.1,Diseased
PB12,Sheikhupura,Punjab,Kharif_2023,kharif,rice,31.7167,73.985,0.2009,0.14,-0.2558,0.2286,1.004,0.0787,0.082,-0.1301,0.3236,28.8,288.5,21.2,Healthy
PB13,Okara,Punjab,Kharif_2023,kharif,wheat,30.8107,73.4597,0.1408,0.1035,-0.2155,0.1667,0.704,0.1197,0.0548,-0.1087,0.2194,33.0,248.9,21.8,Stressed
PB16,Bahawalnagar,Punjab,Kharif_2023,kharif,cotton,29.9958,73.2531,0.1679,0.1288,-0.2262,0.1963,0.839,0.0934,0.0414,0.0392,0.2568,30.6,311.8,21.7,Stressed
PB15,Attock,Punjab,Kharif_2023,kharif,wheat,33.7667,72.3667,0.3262,0.2288,-0.3615,0.3575,1.631,0.056,0.0881,-0.0056,0.4813,30.0,223.4,19.7,Healthy
PB19,DG Khan,Punjab,Kharif_2023,kharif,wheat,30.0496,70.6358,0.1967,0.1433,-0.2563,0.2266,0.984,0.0919,0.0363,0.1219,0.278,32.2,332.1,21.2,Healthy
